Beautiful Soup,Lxml,Regular expressions
7.112850904464722,1.3566501140594482,0.8382120132446289
7.147132873535156,1.3716530799865723,0.8419251441955566
7.181765079498291,1.3768010139465332,0.8455359935760498
7.215979099273682,1.3819780349731445,0.8492069244384766
7.250597953796387,1.3870160579681396,0.8528730869293213
7.287745952606201,1.392146110534668,0.8566839694976807
7.322284936904907,1.3975000381469727,0.8603601455688477
7.3572070598602295,1.4025540351867676,0.8639750480651855
7.391874074935913,1.4077320098876953,0.8676209449768066
7.427154064178467,1.412769079208374,0.8712689876556396
7.462987899780273,1.417907953262329,0.8750009536743164
7.499207973480225,1.4231810569763184,0.878695011138916
7.535691976547241,1.4282410144805908,0.8823680877685547
7.573144912719727,1.4336659908294678,0.8860311508178711
7.607662916183472,1.4387600421905518,0.8897120952606201
7.6430370807647705,1.4442009925842285,0.8934531211853027
7.678132057189941,1.449280023574829,0.8971190452575684
7.712478876113892,1.454421043395996,0.9007401466369629
7.747071027755737,1.4593889713287354,0.9043400287628174
7.782361030578613,1.4644970893859863,0.9079880714416504
7.818183898925781,1.4696471691131592,0.9116339683532715
7.874778985977173,1.4747700691223145,0.9152779579162598
7.917480945587158,1.4799110889434814,0.920647144317627
7.952186107635498,1.4849460124969482,0.9244289398193359
7.986517906188965,1.4899990558624268,0.928076982498169
8.021426916122437,1.4950549602508545,0.9317121505737305
8.057138919830322,1.5001120567321777,0.9354119300842285
8.091649055480957,1.5057101249694824,0.9390339851379395
8.12615704536438,1.5111420154571533,0.9426980018615723
8.160628080368042,1.5161621570587158,0.9464161396026611
8.197350025177002,1.5213589668273926,0.9500081539154053
8.231744050979614,1.5263800621032715,0.9536991119384766
8.266617059707642,1.5314831733703613,0.9573819637298584
8.301220893859863,1.5365760326385498,0.9610719680786133
8.335799932479858,1.5415911674499512,0.9647171497344971
8.370203971862793,1.5466639995574951,0.9683620929718018
8.405545949935913,1.551651954650879,0.9720330238342285
8.440231084823608,1.5567829608917236,0.9756801128387451
8.476336002349854,1.5618000030517578,0.9793429374694824
8.51609206199646,1.5669071674346924,0.9830560684204102
8.55101490020752,1.5720100402832031,0.9867141246795654
8.585553884506226,1.577059030532837,0.990368127822876
8.620146989822388,1.5820400714874268,0.9940929412841797
8.65558409690857,1.587273120880127,0.9978220462799072
8.689961910247803,1.5923609733581543,1.0015499591827393
8.72425389289856,1.5974020957946777,1.005260944366455
8.758701086044312,1.6026110649108887,1.008971929550171
8.79382610321045,1.607957124710083,1.012571096420288
8.830892086029053,1.613171100616455,1.0162160396575928
8.866100072860718,1.618246078491211,1.0198431015014648
8.901514053344727,1.6234040260314941,1.0235190391540527
8.93704891204834,1.6284401416778564,1.0271060466766357
8.97150206565857,1.633491039276123,1.0307769775390625
9.00664210319519,1.6385900974273682,1.0344359874725342
9.041594982147217,1.6454520225524902,1.038059949874878
9.076658964157104,1.6541459560394287,1.0417981147766113
9.113693952560425,1.6622810363769531,1.045820951461792
9.14829707145691,1.670654058456421,1.0494401454925537
9.182842016220093,1.6796519756317139,1.0530710220336914
9.21759295463562,1.6893460750579834,1.056725025177002
9.252207040786743,1.698747158050537,1.0603530406951904
9.28688907623291,1.7067761421203613,1.063948154449463
9.32165789604187,1.7150349617004395,1.0676770210266113
9.3559730052948,1.7242510318756104,1.0713779926300049
9.391047954559326,1.7307109832763672,1.0751569271087646
9.429728984832764,1.7359111309051514,1.0789339542388916
9.465012073516846,1.7408959865570068,1.082529067993164
9.50604796409607,1.7462279796600342,1.0861589908599854
9.541155099868774,1.7512760162353516,1.0897960662841797
9.576416969299316,1.7563960552215576,1.0935280323028564
9.61089301109314,1.7613780498504639,1.0971920490264893
9.64603304862976,1.7665431499481201,1.100836992263794
9.680775880813599,1.771712064743042,1.104557991027832
9.715182065963745,1.7767400741577148,1.108199119567871
9.752132892608643,1.7818570137023926,1.111825942993164
9.787293910980225,1.7872540950775146,1.1154611110687256
9.821696996688843,1.7924871444702148,1.119084119796753
9.856698036193848,1.7975051403045654,1.1227059364318848
9.891098976135254,1.8025660514831543,1.1266200542449951
9.925518035888672,1.807629108428955,1.1302540302276611
9.960635900497437,1.8126311302185059,1.1339190006256104
9.995784997940063,1.8242261409759521,1.1375970840454102
10.033387899398804,1.8444790840148926,1.1412501335144043
10.077502965927124,1.8542699813842773,1.1449849605560303
10.111464023590088,1.8673820495605469,1.148859977722168
10.1457200050354,1.8814711570739746,1.1525239944458008
10.180320024490356,1.8866350650787354,1.1561450958251953
10.214729070663452,1.8916051387786865,1.1597540378570557
10.249264001846313,1.90871000289917,1.1634371280670166
10.283907890319824,1.9199819564819336,1.1670479774475098
10.318531036376953,1.9251620769500732,1.1707050800323486
10.352973937988281,1.9343559741973877,1.1744251251220703
10.389920949935913,1.9514529705047607,1.1782469749450684
10.425426959991455,1.956700086593628,1.1818840503692627
10.459759950637817,1.9716689586639404,1.1855721473693848
10.496275901794434,1.9769361019134521,1.1891989707946777
10.532954931259155,1.981964111328125,1.1928369998931885
10.567219018936157,1.9871859550476074,1.1966180801391602
10.601800918579102,1.992293119430542,1.2002580165863037
10.636828899383545,1.9973461627960205,1.2038581371307373
10.672117948532104,2.002493143081665,1.2075040340423584
10.708951950073242,2.007495164871216,1.2111849784851074
10.744311094284058,2.012566089630127,1.2147769927978516
10.779088020324707,2.017583131790161,1.218419075012207
10.813250064849854,2.022684097290039,1.2220830917358398
10.84798002243042,2.0277650356292725,1.2257311344146729
10.882658958435059,2.032870054244995,1.2294161319732666
10.917035102844238,2.0379230976104736,1.2331430912017822
10.951804876327515,2.042875051498413,1.2367820739746094
10.98955488204956,2.0483291149139404,1.2404661178588867
11.024291038513184,2.053529977798462,1.252514123916626
11.0593740940094,2.0587921142578125,1.2567360401153564
11.095427989959717,2.063934087753296,1.272231101989746
11.130023956298828,2.0690200328826904,1.2799811363220215
11.164877891540527,2.0741021633148193,1.2866489887237549
11.199121952056885,2.0792200565338135,1.2954730987548828
11.23365592956543,2.0842370986938477,1.3032190799713135
11.268248081207275,2.089246988296509,1.3068950176239014
11.30492901802063,2.0944020748138428,1.3184750080108643
11.339359998703003,2.099419116973877,1.3221089839935303
11.37386703491211,2.1044509410858154,1.3336811065673828
11.409310102462769,2.1094541549682617,1.3415110111236572
11.44424295425415,2.114643096923828,1.3481900691986084
11.47874402999878,2.1196579933166504,1.3518469333648682
11.51655101776123,2.1248159408569336,1.3554511070251465
11.551873922348022,2.1299281120300293,1.3670780658721924
11.588712930679321,2.13509202003479,1.3796119689941406
11.623316049575806,2.140207052230835,1.3833160400390625
11.658408880233765,2.1452560424804688,1.3969290256500244
11.693432092666626,2.150330066680908,1.402109146118164
11.727783918380737,2.155625104904175,1.4059410095214844
11.762253999710083,2.161018133163452,1.4096579551696777
11.796936988830566,2.166301965713501,1.4133081436157227
11.83124303817749,2.1713881492614746,1.4170329570770264
11.865941047668457,2.1764400005340576,1.420720100402832
11.902858972549438,2.181650161743164,1.4243431091308594
11.93787693977356,2.186730146408081,1.4280049800872803
11.972332954406738,2.191699981689453,1.4316010475158691
12.006970882415771,2.196791172027588,1.4352340698242188
12.042013883590698,2.2023191452026367,1.4388999938964844
12.076566934585571,2.207498073577881,1.4425201416015625
12.111007928848267,2.2129571437835693,1.4461510181427002
12.145601034164429,2.2181200981140137,1.4498929977416992
12.180027961730957,2.2231571674346924,1.453597068786621
12.217113018035889,2.2283520698547363,1.4572739601135254
12.251702070236206,2.233525037765503,1.4609341621398926
12.28609299659729,2.238626003265381,1.4645111560821533
12.320751905441284,2.2436890602111816,1.4681291580200195
12.355529069900513,2.2487380504608154,1.471764087677002
12.390419960021973,2.2566020488739014,1.4755840301513672
12.425662994384766,2.261950969696045,1.4793260097503662
12.460320949554443,2.2671830654144287,1.4831199645996094
12.500444889068604,2.2723000049591064,1.486807107925415
12.537714958190918,2.27740216255188,1.490483045578003
12.572403907775879,2.2825751304626465,1.494063138961792
12.60698390007019,2.2876980304718018,1.4977171421051025
12.641795873641968,2.292842149734497,1.5014030933380127
12.676261901855469,2.297956943511963,1.5050880908966064
12.711561918258667,2.3030991554260254,1.5088279247283936
12.746295928955078,2.3081250190734863,1.5125210285186768
12.781111001968384,2.3131589889526367,1.5161499977111816
12.818021059036255,2.3182621002197266,1.5198090076446533
12.85302209854126,2.32322096824646,1.5234310626983643
12.887589931488037,2.3284239768981934,1.5270659923553467
12.922559976577759,2.3334431648254395,1.5307121276855469
12.957068920135498,2.3385190963745117,1.534317970275879
12.991801977157593,2.343506097793579,1.537945032119751
13.026829957962036,2.3485450744628906,1.5415620803833008
13.061287879943848,2.3535521030426025,1.5452220439910889
13.09575891494751,2.3586010932922363,1.5488560199737549
13.13289999961853,2.363754987716675,1.5524909496307373
13.167834997177124,2.36877703666687,1.556169033050537
13.202156066894531,2.374001979827881,1.5597751140594482
13.236778020858765,2.37923002243042,1.5634169578552246
13.271393060684204,2.3842360973358154,1.5670640468597412
13.305870056152344,2.3893070220947266,1.5706779956817627
13.340483903884888,2.3943071365356445,1.5743730068206787
13.375349998474121,2.399394989013672,1.5780179500579834
13.413479089736938,2.404534101486206,1.5816600322723389
13.457168102264404,2.4095981121063232,1.585421085357666
13.493161916732788,2.414700984954834,1.5890941619873047
13.528341054916382,2.4264490604400635,1.592750072479248
13.56604790687561,2.450395107269287,1.596451997756958
13.600394010543823,2.4558000564575195,1.6002171039581299
13.635442018508911,2.461280107498169,1.6038570404052734
13.670084953308105,2.4754040241241455,1.6075060367584229
13.704814910888672,2.489504098892212,1.611151933670044
13.739959001541138,2.4999051094055176,1.6148369312286377
13.777045965194702,2.511096954345703,1.61844801902771
13.811830997467041,2.5215721130371094,1.6220710277557373
13.84633994102478,2.531891107559204,1.625741958618164
13.881079912185669,2.54008412361145,1.6293690204620361
13.9168119430542,2.551309108734131,1.6330780982971191
13.951535940170288,2.5691611766815186,1.6367850303649902
13.986457109451294,2.574392080307007,1.6404199600219727
14.021770000457764,2.5795481204986572,1.6443910598754883
14.056288957595825,2.584843158721924,1.6480870246887207
14.09350299835205,2.5898730754852295,1.651764154434204
14.12899398803711,2.5952630043029785,1.6554510593414307
14.163704872131348,2.6003010272979736,1.6591300964355469
14.197911024093628,2.605368137359619,1.662764072418213
14.232470989227295,2.610464096069336,1.6663880348205566
14.26694107055664,2.615561008453369,1.6700060367584229
14.301790952682495,2.620666980743408,1.6736760139465332
14.33666205406189,2.6257519721984863,1.6773149967193604
14.37393593788147,2.630967140197754,1.6809401512145996
14.40944504737854,2.6359870433807373,1.684587001800537
14.444429874420166,2.641416072845459,1.6882741451263428
14.481899976730347,2.6470980644226074,1.6919889450073242
14.517262935638428,2.6522979736328125,1.695829153060913
14.555427074432373,2.6576850414276123,1.699566125869751
14.590224027633667,2.6628949642181396,1.7032499313354492
14.625492095947266,2.6679770946502686,1.7074439525604248
14.660167932510376,2.6738181114196777,1.7116451263427734
14.69690489768982,2.678972005844116,1.7160041332244873
14.732004880905151,2.6841461658477783,1.7198700904846191
14.76675009727478,2.689289093017578,1.7237720489501953
14.801347970962524,2.6943440437316895,1.7274630069732666
14.83607792854309,2.6995420455932617,1.731215000152588
14.871088981628418,2.7045509815216064,1.734827995300293
14.905427932739258,2.7096190452575684,1.7384850978851318
14.940486907958984,2.7147819995880127,1.742112159729004
14.977909088134766,2.7212960720062256,1.7457339763641357
15.013143062591553,2.7272911071777344,1.7493960857391357
15.047640085220337,2.733159065246582,1.7530570030212402
15.083177089691162,2.7383251190185547,1.7567920684814453
15.118154048919678,2.7435271739959717,1.7606120109558105
15.152693033218384,2.7485971450805664,1.7642760276794434
15.187400102615356,2.75368595123291,1.768265962600708
15.222446918487549,2.7587780952453613,1.7720379829406738
15.25754189491272,2.763828992843628,1.7757060527801514
15.295072078704834,2.7688331604003906,1.7793550491333008
15.33008098602295,2.773838996887207,1.782932996749878
15.364882946014404,2.779129981994629,1.7866201400756836
15.40026307106018,2.784273147583008,1.7903211116790771
15.435615062713623,2.789447069168091,1.7939670085906982
15.471909999847412,2.794612169265747,1.7976219654083252
15.50667405128479,2.799697160720825,1.8013031482696533
15.541536092758179,2.8047380447387695,1.8051121234893799
15.578510046005249,2.8097431659698486,1.8087959289550781
15.615873098373413,2.81494402885437,1.8124160766601562
15.650646924972534,2.819949150085449,1.8160791397094727
15.685288906097412,2.8250319957733154,1.8198199272155762
15.720369100570679,2.830078125,1.8235280513763428
15.755029916763306,2.8352620601654053,1.8271770477294922
15.789418935775757,2.840290069580078,1.8308639526367188
15.824014902114868,2.845276117324829,1.8345050811767578
15.859386920928955,2.850321054458618,1.8381741046905518
15.896512985229492,2.856403112411499,1.841839075088501
15.93162989616394,2.8617801666259766,1.845445156097412
15.966300964355469,2.867126941680908,1.863070011138916
16.00139808654785,2.8722760677337646,1.8667421340942383
16.03579807281494,2.877346992492676,1.880263090133667
16.070276021957397,2.8824751377105713,1.8861031532287598
16.104856967926025,2.887547016143799,1.8896970748901367
16.139647006988525,2.8926820755004883,1.9043681621551514
16.174355030059814,2.8977091312408447,1.9152841567993164
16.211442947387695,2.9027819633483887,1.919219970703125
16.246236085891724,2.9078590869903564,1.922908067703247
16.280988931655884,2.9129230976104736,1.9305510520935059
16.31554889678955,2.9180731773376465,1.9382190704345703
16.35122299194336,2.9230830669403076,1.9450359344482422
16.386262893676758,2.9281511306762695,1.9547209739685059
16.421098947525024,2.9332990646362305,1.9583539962768555
16.45561909675598,2.938486099243164,1.9699671268463135
16.492636919021606,2.9434659481048584,1.9777591228485107
16.53011989593506,2.948483943939209,1.9853949546813965
16.56575107574463,2.953498125076294,1.9931740760803223
16.601934909820557,2.9585111141204834,1.996809959411621
16.637017965316772,2.9636759757995605,2.0073461532592773
16.671164989471436,2.9687581062316895,2.015800952911377
16.705626964569092,2.9739270210266113,2.0196239948272705
16.741254091262817,2.978955030441284,2.0232150554656982
16.775891065597534,2.983973979949951,2.026906967163086
16.813297033309937,2.9891250133514404,2.030524969100952
16.85762310028076,2.994166135787964,2.034148931503296
16.8921320438385,2.999232053756714,2.038053035736084
16.9267840385437,3.0043070316314697,2.0417110919952393
16.961811065673828,3.0093469619750977,2.0453970432281494
16.996865034103394,3.0143351554870605,2.049046039581299
17.031511068344116,3.0193631649017334,2.0526621341705322
17.06601595878601,3.0303680896759033,2.0564050674438477
17.100820064544678,3.0474510192871094,2.0601370334625244
17.135705947875977,3.0592920780181885,2.0637781620025635
17.17245388031006,3.0733280181884766,2.067486047744751
17.20716905593872,3.0785670280456543,2.0710880756378174
17.24194097518921,3.091762065887451,2.0747311115264893
17.27662205696106,3.1028690338134766,2.078348159790039
17.31155800819397,3.1138510704040527,2.0821070671081543
17.34650707244873,3.124190092086792,2.0858609676361084
17.3816499710083,3.1359610557556152,2.089501142501831
17.41633105278015,3.141484022140503,2.093109130859375
17.450783014297485,3.155687093734741,2.0967841148376465
17.490089893341064,3.173330068588257,2.100492000579834
17.524691104888916,3.179126024246216,2.104184150695801
17.55938196182251,3.1850321292877197,2.1079659461975098
17.596286058425903,3.1902620792388916,2.1116220951080322
17.63134503364563,3.1952719688415527,2.1152679920196533
17.66604208946228,3.2003841400146484,2.1189119815826416
17.70061492919922,3.205497980117798,2.122645139694214
17.73530888557434,3.2110111713409424,2.12626314163208
17.77260708808899,3.2161951065063477,2.129939079284668
17.80793595314026,3.2212610244750977,2.1336820125579834
17.842561960220337,3.226323127746582,2.137284994125366
17.876966953277588,3.2314200401306152,2.140907049179077
17.911545038223267,3.2364490032196045,2.144592046737671
17.946322917938232,3.241605043411255,2.1481740474700928
17.981101036071777,3.2481601238250732,2.151855945587158
18.01637601852417,3.2539751529693604,2.1555049419403076
18.050697088241577,3.2590789794921875,2.159158945083618
18.087358951568604,3.2640931606292725,2.16274094581604
18.122034072875977,3.269397020339966,2.1663999557495117
18.1566960811615,3.274707078933716,2.170009136199951
18.191170930862427,3.2797181606292725,2.173638105392456
18.225626945495605,3.284942150115967,2.17729115486145
18.260174036026,3.2900819778442383,2.180922031402588
18.295286893844604,3.2952589988708496,2.184584140777588
18.33019709587097,3.3003761768341064,2.188228130340576
18.36839509010315,3.305488109588623,2.191956043243408
18.404022932052612,3.310500144958496,2.195564031600952
18.438546895980835,3.315587043762207,2.1991939544677734
18.474798917770386,3.320620059967041,2.2028450965881348
18.509437084197998,3.3255951404571533,2.206498146057129
18.543916940689087,3.3306779861450195,2.210132122039795
18.578974962234497,3.3356800079345703,2.2138209342956543
18.615927934646606,3.3408141136169434,2.217496156692505
18.650502920150757,3.3458900451660156,2.2211549282073975
18.687460899353027,3.3510849475860596,2.2248759269714355
18.722136974334717,3.356213092803955,2.2285051345825195
18.75814390182495,3.3611960411071777,2.2321319580078125
18.79342007637024,3.366239070892334,2.2357749938964844
18.82869601249695,3.371399164199829,2.239410161972046
18.863734006881714,3.3764400482177734,2.243152141571045
18.899012088775635,3.381442070007324,2.246803045272827
18.933770895004272,3.386597156524658,2.250412940979004
18.96886110305786,3.3916640281677246,2.2541420459747314
19.006419897079468,3.3967771530151367,2.257776975631714
19.041204929351807,3.4017951488494873,2.2613980770111084
19.07539200782776,3.4069299697875977,2.2650270462036133
19.109939098358154,3.4119739532470703,2.2686970233917236
19.144470930099487,3.4171061515808105,2.272279977798462
19.178920030593872,3.4221279621124268,2.275897979736328
19.213640928268433,3.4275200366973877,2.279500961303711
19.24833106994629,3.4326460361480713,2.283195972442627
19.28525996208191,3.437685966491699,2.286898136138916
19.320148944854736,3.4427871704101562,2.290687084197998
19.35534691810608,3.4478771686553955,2.294332981109619
19.390722036361694,3.4528751373291016,2.297956943511963
19.425160884857178,3.4579591751098633,2.3015999794006348
19.461392879486084,3.462973117828369,2.305264949798584
19.496366024017334,3.4686570167541504,2.3089380264282227
19.53098201751709,3.4737751483917236,2.312601089477539
19.565906047821045,3.4789531230926514,2.3162670135498047
19.605592966079712,3.4839110374450684,2.319880962371826
19.64106798171997,3.488990068435669,2.323507070541382
19.67586588859558,3.4942431449890137,2.327141046524048
19.710824966430664,3.499268054962158,2.3308169841766357
19.745630025863647,3.504270076751709,2.3343989849090576
19.78134298324585,3.509235143661499,2.3380651473999023
19.815766096115112,3.5142569541931152,2.341710090637207
19.850570917129517,3.5192389488220215,2.34538197517395
19.88507604598999,3.524245023727417,2.3490991592407227
19.921855926513672,3.5293731689453125,2.3527560234069824
19.956811904907227,3.53439998626709,2.3563790321350098
19.99229907989502,3.539492130279541,2.3601019382476807
